0,-4.9985e-28,5.6161e-29,4.1972e-28,-8.044e-29,-3.5896e-28,8.9438e-29,3.1226e-28,-9.082e-29,-2.7568e-28,8.8347e-29,2.4645e-28,-8.3955e-29,-2.2266e-28,7.8675e-29,2.0298e-28,-7.3068e-29,-1.8644e-28,6.7441e-29,1.7235e-28,-6.1961e-29,-1.602e-28,5.6716e-29,1.4961e-28,-5.1748e-29,-1.4027e-28,4.7071e-29,1.3198e-28,-4.2687e-29,-1.2456e-28,3.8586e-29,1.1785e-28,-3.4756e-29,-1.1176e-28,3.1181e-29,1.0619e-28,-2.7847e-29,-1.0107e-28,2.4737e-29,9.6342e-29,-2.1836e-29,-9.1951e-29,1.913e-29,8.7859e-29,-1.6606e-29,-8.4029e-29,1.425e-29,8.0432e-29,-1.2053e-29,-7.7044e-29,1.0003e-29,7.3842e-29,-8.0898e-30,-7.0809e-29,6.3056e-30,6.7928e-29,-4.6418e-30,-6.5186e-29,3.091e-30,6.257e-29,-1.6462e-30,-6.007e-29,3.0109e-31,5.7678e-29,9.5019e-31,-5.5384e-29,-2.113e-30,5.3182e-29,3.1925e-30,-5.1066e-29,-4.1931e-30,4.9029e-29,5.1192e-30,-4.7067e-29,-5.9748e-30,4.5175e-29,6.7637e-30,-4.335e-29,-7.4892e-30,4.1588e-29,8.1546e-30,-3.9885e-29,-8.763e-30,3.8239e-29,9.3173e-30,-3.6647e-29,-9.82e-30,3.5106e-29,1.0274e-29,-3.3615e-29,-1.0681e-29,3.2171e-29,1.1044e-29,-3.0773e-29,-1.1364e-29,2.9419e-29,1.1645e-29,-2.8107e-29,-1.1887e-29,2.6837e-29,1.2093e-29
0,-1.1582e-27,1.3013e-28,9.7258e-28,-1.8639e-28,-8.3178e-28,2.0724e-28,7.2356e-28,-2.1045e-28,-6.3879e-28,2.0472e-28,5.7107e-28,-1.9454e-28,-5.1596e-28,1.823e-28,4.7034e-28,-1.6931e-28,-4.3202e-28,1.5627e-28,3.9937e-28,-1.4358e-28,-3.7121e-28,1.3142e-28,3.4666e-28,-1.1991e-28,-3.2504e-28,1.0907e-28,3.0583e-28,-9.8913e-29,-2.8862e-28,8.9411e-29,2.7308e-28,-8.0536e-29,-2.5897e-28,7.2253e-29,2.4606e-28,-6.4527e-29,-2.342e-28,5.732e-29,2.2324e-28,-5.0598e-29,-2.1307e-28,4.4328e-29,2.0359e-28,-3.8479e-29,-1.9471e-28,3.3021e-29,1.8638e-28,-2.7929e-29,-1.7853e-28,2.3178e-29,1.7111e-28,-1.8746e-29,-1.6408e-28,1.4611e-29,1.574e-28,-1.0756e-29,-1.5105e-28,7.1624e-30,1.4499e-28,-3.8146e-30,-1.3919e-28,6.9768e-31,1.3365e-28,2.2018e-30,-1.2834e-28,-4.8963e-30,1.2323e-28,7.3975e-30,-1.1833e-28,-9.7162e-30,1.1361e-28,1.1862e-29,-1.0906e-28,-1.3845e-29,1.0468e-28,1.5673e-29,-1.0045e-28,-1.7354e-29,9.6367e-29,1.8896e-29,-9.2421e-29,-2.0306e-29,8.8606e-29,2.159e-29,-8.4917e-29,-2.2755e-29,8.1347e-29,2.3806e-29,-7.7892e-29,-2.475e-29,7.4546e-29,2.5591e-29,-7.1307e-29,-2.6334e-29,6.8169e-29,2.6983e-29,-6.513e-29,-2.7545e-29,6.2186e-29,2.8021e-29
0,-2.025e-27,2.2752e-28,1.7004e-27,-3.2588e-28,-1.4542e-27,3.6233e-28,1.265e-27,-3.6793e-28,-1.1168e-27,3.5791e-28,9.9841e-28,-3.4012e-28,-9.0206e-28,3.1873e-28,8.2231e-28,-2.9601e-28,-7.5531e-28,2.7322e-28,6.9823e-28,-2.5102e-28,-6.49e-28,2.2977e-28,6.0608e-28,-2.0964e-28,-5.6828e-28,1.907e-28,5.3469e-28,-1.7293e-28,-5.046e-28,1.5632e-28,4.7744e-28,-1.408e-28,-4.5276e-28,1.2632e-28,4.302e-28,-1.1281e-28,-4.0946e-28,1.0021e-28,3.903e-28,-8.8462e-29,-3.7251e-28,7.75e-29,3.5593e-28,-6.7273e-29,-3.4042e-28,5.7732e-29,3.2585e-28,-4.8829e-29,-3.1212e-28,4.0523e-29,2.9915e-28,-3.2773e-29,-2.8686e-28,2.5545e-29,2.7519e-28,-1.8805e-29,-2.6408e-28,1.2522e-29,2.5348e-28,-6.6691e-30,-2.4336e-28,1.2198e-30,2.3366e-28,3.8494e-30,-2.2437e-28,-8.5603e-30,2.1545e-28,1.2933e-29,-2.0688e-28,-1.6987e-29,1.9863e-28,2.0739e-29,-1.9068e-28,-2.4205e-29,1.8301e-28,2.7401e-29,-1.7562e-28,-3.034e-29,1.6848e-28,3.3036e-29,-1.6158e-28,-3.5501e-29,1.5491e-28,3.7746e-29,-1.4846e-28,-3.9783e-29,1.4222e-28,4.1621e-29,-1.3618e-28,-4.3271e-29,1.3033e-28,4.4741e-29,-1.2467e-28,-4.604e-29,1.1918e-28,4.7176e-29,-1.1387e-28,-4.8157e-29,1.0872e-28,4.899e-29
0,-3.1654e-27,3.5565e-28,2.658e-27,-5.094e-28,-2.2732e-27,5.6638e-28,1.9774e-27,-5.7513e-28,-1.7458e-27,5.5947e-28,1.5607e-27,-5.3166e-28,-1.4101e-27,4.9822e-28,1.2854e-27,-4.6271e-28,-1.1807e-27,4.2708e-28,1.0914e-27,-3.9238e-28,-1.0145e-27,3.5916e-28,9.474e-28,-3.277e-28,-8.8831e-28,2.9809e-28,8.3581e-28,-2.7032e-28,-7.8877e-28,2.4435e-28,7.4631e-28,-2.201e-28,-7.0774e-28,1.9746e-28,6.7247e-28,-1.7635e-28,-6.4005e-28,1.5665e-28,6.101e-28,-1.3828e-28,-5.823e-28,1.2114e-28,5.5638e-28,-1.0516e-28,-5.3213e-28,9.0243e-29,5.0935e-28,-7.6327e-29,-4.8789e-28,6.3343e-29,4.6762e-28,-5.123e-29,-4.4841e-28,3.9931e-29,4.3016e-28,-2.9395e-29,-4.128e-28,1.9574e-29,3.9623e-28,-1.0425e-29,-3.8041e-28,1.9067e-30,3.6525e-28,6.0172e-30,-3.5073e-28,-1.3381e-29,3.3678e-28,2.0217e-29,-3.2338e-28,-2.6553e-29,3.1048e-28,3.2418e-29,-2.9806e-28,-3.7836e-29,2.8608e-28,4.2832e-29,-2.7452e-28,-4.7426e-29,2.6336e-28,5.164e-29,-2.5258e-28,-5.5493e-29,2.4215e-28,5.9003e-29,-2.3207e-28,-6.2187e-29,2.2231e-28,6.506e-29,-2.1287e-28,-6.7639e-29,2.0373e-28,6.9937e-29,-1.9487e-28,-7.1967e-29,1.863e-28,7.3743e-29,-1.7799e-28,-7.5277e-29,1.6995e-28,7.6579e-29
0,-4.6649e-27,5.2413e-28,3.9172e-27,-7.5072e-28,-3.3501e-27,8.347e-28,2.9142e-27,-8.4759e-28,-2.5728e-27,8.2452e-28,2.3e-27,-7.8353e-28,-2.0781e-27,7.3425e-28,1.8944e-27,-6.8192e-28,-1.74e-27,6.2941e-28,1.6085e-27,-5.7827e-28,-1.4951e-27,5.2932e-28,1.3962e-27,-4.8295e-28,-1.3091e-27,4.393e-28,1.2318e-27,-3.9838e-28,-1.1624e-27,3.6011e-28,1.0999e-27,-3.2437e-28,-1.043e-27,2.9101e-28,9.9105e-28,-2.5989e-28,-9.4328e-28,2.3086e-28,8.9913e-28,-2.0379e-28,-8.5816e-28,1.7854e-28,8.1996e-28,-1.5498e-28,-7.8422e-28,1.33e-28,7.5065e-28,-1.1249e-28,-7.1903e-28,9.3352e-29,6.8915e-28,-7.55e-29,-6.6084e-28,5.8849e-29,6.3395e-28,-4.3321e-29,-6.0836e-28,2.8847e-29,5.8395e-28,-1.5364e-29,-5.6062e-28,2.81e-30,5.3829e-28,8.8678e-30,-5.1688e-28,-1.972e-29,4.9633e-28,2.9794e-29,-4.7658e-28,-3.9133e-29,4.5757e-28,4.7776e-29,-4.3926e-28,-5.5761e-29,4.2161e-28,6.3123e-29,-4.0458e-28,-6.9894e-29,3.8813e-28,7.6105e-29,-3.7224e-28,-8.1783e-29,3.5687e-28,8.6956e-29,-3.4201e-28,-9.1648e-29,3.2763e-28,9.5882e-29,-3.1372e-28,-9.9683e-29,3.0024e-28,1.0307e-28,-2.8719e-28,-1.0606e-28,2.7456e-28,1.0868e-28,-2.6232e-28,-1.1094e-28,2.5046e-28,1.1286e-28
0,-6.6357e-27,7.4556e-28,5.5721e-27,-1.0679e-27,-4.7654e-27,1.1873e-27,4.1454e-27,-1.2057e-27,-3.6597e-27,1.1729e-27,3.2717e-27,-1.1145e-27,-2.956e-27,1.0445e-27,2.6947e-27,-9.7001e-28,-2.4751e-27,8.9531e-28,2.288e-27,-8.2257e-28,-2.1267e-27,7.5294e-28,1.9861e-27,-6.8698e-28,-1.8622e-27,6.249e-28,1.7522e-27,-5.6669e-28,-1.6535e-27,5.1225e-28,1.5645e-27,-4.614e-28,-1.4837e-27,4.1395e-28,1.4097e-27,-3.6968e-28,-1.3418e-27,3.284e-28,1.279e-27,-2.8989e-28,-1.2207e-27,2.5396e-28,1.1664e-27,-2.2045e-28,-1.1155e-27,1.8918e-28,1.0678e-27,-1.6001e-28,-1.0228e-27,1.3279e-28,9.803e-28,-1.074e-28,-9.4003e-28,8.371e-29,9.0178e-28,-6.1623e-29,-8.6537e-28,4.1035e-29,8.3065e-28,-2.1854e-29,-7.9747e-28,3.9971e-30,7.657e-28,1.2614e-29,-7.3525e-28,-2.8052e-29,7.0602e-28,4.2382e-29,-6.7792e-28,-5.5665e-29,6.5088e-28,6.796e-29,-6.2484e-28,-7.9319e-29,5.9973e-28,8.9791e-29,-5.755e-28,-9.9423e-29,5.521e-28,1.0826e-28,-5.2949e-28,-1.1633e-28,5.0764e-28,1.2369e-28,-4.865e-28,-1.3037e-28,4.6605e-28,1.3639e-28,-4.4625e-28,-1.418e-28,4.2709e-28,1.4661e-28,-4.0853e-28,-1.5087e-28,3.9055e-28,1.5459e-28,-3.7314e-28,-1.5781e-28,3.5627e-28,1.6054e-28
0,-9.2244e-27,1.0364e-27,7.7458e-27,-1.4845e-27,-6.6244e-27,1.6505e-27,5.7626e-27,-1.676e-27,-5.0874e-27,1.6304e-27,4.5481e-27,-1.5493e-27,-4.1091e-27,1.4519e-27,3.7459e-27,-1.3484e-27,-3.4407e-27,1.2446e-27,3.1806e-27,-1.1435e-27,-2.9564e-27,1.0467e-27,2.7609e-27,-9.5498e-28,-2.5887e-27,8.6867e-28,2.4357e-27,-7.8776e-28,-2.2986e-27,7.1208e-28,2.1749e-27,-6.414e-28,-2.0625e-27,5.7543e-28,1.9597e-27,-5.139e-28,-1.8652e-27,4.5651e-28,1.7779e-27,-4.0297e-28,-1.6969e-27,3.5304e-28,1.6214e-27,-3.0645e-28,-1.5507e-27,2.6298e-28,1.4843e-27,-2.2243e-28,-1.4218e-27,1.8459e-28,1.3627e-27,-1.4929e-28,-1.3067e-27,1.1637e-28,1.2536e-27,-8.5662e-29,-1.203e-27,5.7043e-29,1.1547e-27,-3.038e-29,-1.1086e-27,5.5565e-30,1.0644e-27,1.7535e-29,-1.0221e-27,-3.8995e-29,9.8145e-28,5.8915e-29,-9.4239e-28,-7.7381e-29,9.048e-28,9.4472e-29,-8.6859e-28,-1.1026e-28,8.3369e-28,1.2482e-28,-8e-28,-1.3821e-28,7.6748e-28,1.5049e-28,-7.3606e-28,-1.6172e-28,7.0567e-28,1.7195e-28,-6.7629e-28,-1.8122e-28,6.4786e-28,1.896e-28,-6.2034e-28,-1.9711e-28,5.937e-28,2.0381e-28,-5.679e-28,-2.0972e-28,5.4291e-28,2.149e-28,-5.187e-28,-2.1937e-28,4.9526e-28,2.2317e-28
0,-1.2623e-26,1.4182e-27,1.0599e-26,-2.0314e-27,-9.0649e-27,2.2586e-27,7.8855e-27,-2.2935e-27,-6.9617e-27,2.231e-27,6.2236e-27,-2.1201e-27,-5.623e-27,1.9868e-27,5.1259e-27,-1.8452e-27,-4.7082e-27,1.7031e-27,4.3524e-27,-1.5647e-27,-4.0456e-27,1.4323e-27,3.778e-27,-1.3068e-27,-3.5424e-27,1.1887e-27,3.333e-27,-1.078e-27,-3.1454e-27,9.7442e-28,2.9761e-27,-8.7769e-28,-2.8223e-27,7.8743e-28,2.6817e-27,-7.0322e-28,-2.5524e-27,6.2469e-28,2.4329e-27,-5.5143e-28,-2.3221e-27,4.831e-28,2.2187e-27,-4.1935e-28,-2.122e-27,3.5987e-28,2.0312e-27,-3.0438e-28,-1.9456e-27,2.526e-28,1.8648e-27,-2.0429e-28,-1.7882e-27,1.5924e-28,1.7154e-27,-1.1722e-28,-1.6461e-27,7.8057e-29,1.5801e-27,-4.1572e-29,-1.517e-27,7.6035e-30,1.4565e-27,2.3995e-29,-1.3986e-27,-5.3361e-29,1.343e-27,8.062e-29,-1.2896e-27,-1.0589e-28,1.2381e-27,1.2928e-28,-1.1886e-27,-1.5088e-28,1.1408e-27,1.708e-28,-1.0947e-27,-1.8913e-28,1.0502e-27,2.0593e-28,-1.0072e-27,-2.2129e-28,9.6565e-28,2.3529e-28,-9.2544e-28,-2.4799e-28,8.8653e-28,2.5945e-28,-8.4888e-28,-2.6973e-28,8.1242e-28,2.7889e-28,-7.7711e-28,-2.8699e-28,7.4292e-28,2.9407e-28,-7.098e-28,-3.0019e-28,6.7772e-28,3.0538e-28
0,-1.7081e-26,1.9192e-27,1.4343e-26,-2.7489e-27,-1.2267e-26,3.0564e-27,1.0671e-26,-3.1036e-27,-9.4207e-27,3.0191e-27,8.422e-27,-2.869e-27,-7.6092e-27,2.6886e-27,6.9365e-27,-2.497e-27,-6.3713e-27,2.3047e-27,5.8898e-27,-2.1174e-27,-5.4746e-27,1.9382e-27,5.1125e-27,-1.7684e-27,-4.7937e-27,1.6086e-27,4.5103e-27,-1.4587e-27,-4.2565e-27,1.3186e-27,4.0274e-27,-1.1877e-27,-3.8192e-27,1.0656e-27,3.6289e-27,-9.5162e-28,-3.454e-27,8.4534e-28,3.2923e-27,-7.4621e-28,-3.1423e-27,6.5374e-28,3.0024e-27,-5.6747e-28,-2.8715e-27,4.8699e-28,2.7486e-27,-4.1189e-28,-2.6328e-27,3.4182e-28,2.5234e-27,-2.7646e-28,-2.4198e-27,2.1548e-28,2.3213e-27,-1.5863e-28,-2.2276e-27,1.0563e-28,2.1382e-27,-5.6256e-29,-2.0528e-27,1.0289e-29,1.971e-27,3.2471e-29,-1.8927e-27,-7.2209e-29,1.8174e-27,1.091e-28,-1.7451e-27,-1.4329e-28,1.6755e-27,1.7494e-28,-1.6084e-27,-2.0418e-28,1.5438e-27,2.3114e-28,-1.4814e-27,-2.5593e-28,1.4212e-27,2.7867e-28,-1.363e-27,-2.9946e-28,1.3067e-27,3.184e-28,-1.2523e-27,-3.3558e-28,1.1997e-27,3.5109e-28,-1.1487e-27,-3.65e-28,1.0994e-27,3.774e-28,-1.0516e-27,-3.8836e-28,1.0053e-27,3.9794e-28,-9.6052e-28,-4.0622e-28,9.171e-28,4.1325e-28
0,-2.2928e-26,2.5761e-27,1.9253e-26,-3.6898e-27,-1.6466e-26,4.1026e-27,1.4323e-26,-4.1659e-27,-1.2645e-26,4.0525e-27,1.1305e-26,-3.8511e-27,-1.0214e-26,3.6089e-27,9.3108e-27,-3.3516e-27,-8.5521e-27,3.0935e-27,7.9058e-27,-2.8422e-27,-7.3484e-27,2.6016e-27,6.8624e-27,-2.3737e-27,-6.4345e-27,2.1592e-27,6.0541e-27,-1.9581e-27,-5.7134e-27,1.7699e-27,5.4059e-27,-1.5943e-27,-5.1265e-27,1.4303e-27,4.871e-27,-1.2774e-27,-4.6362e-27,1.1347e-27,4.4192e-27,-1.0016e-27,-4.2178e-27,8.775e-28,4.0301e-27,-7.6171e-28,-3.8544e-27,6.5368e-28,3.6895e-27,-5.5287e-28,-3.534e-27,4.5883e-28,3.3872e-27,-3.7108e-28,-3.248e-27,2.8924e-28,3.1159e-27,-2.1292e-28,-2.9901e-27,1.4179e-28,2.8701e-27,-7.5512e-29,-2.7555e-27,1.3811e-29,2.6457e-27,4.3585e-29,-2.5405e-27,-9.6926e-29,2.4395e-27,1.4644e-28,-2.3424e-27,-1.9234e-28,2.249e-27,2.3482e-28,-2.159e-27,-2.7407e-28,2.0722e-27,3.1025e-28,-1.9885e-27,-3.4353e-28,1.9077e-27,3.7406e-28,-1.8295e-27,-4.0196e-28,1.754e-27,4.2739e-28,-1.681e-27,-4.5045e-28,1.6103e-27,4.7126e-28,-1.5419e-27,-4.8994e-28,1.4757e-27,5.0658e-28,-1.4116e-27,-5.2129e-28,1.3495e-27,5.3416e-28,-1.2893e-27,-5.4526e-28,1.231e-27,5.547e-28
